TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
35,32,Blade Runner 2049,WB,"$46,838",+47.8%,75,-,$625,"$91,654,512",$150,13
36,38,Only The Brave,Sony,"$42,358",+92.0%,86,-,$493,"$18,181,288",$38,11
37,29,Wonder Wheel,Amazon,"$36,581",-53.5%,55,-58,$665,"$1,306,606",-,5
38,N,Film Stars Don't Die in Liverpool,SPC,"$34,532",-,4,-,"$8,633","$34,532",-,1
39,36,Hostiles,ENTMP,"$33,454",+46.4%,5,+2,"$6,691","$85,745",-,2
40,40,Jane (2017),Abr.,"$26,748",+48.2%,21,+2,"$1,274","$1,491,914",-,11
41,39,The Square,Magn.,"$22,107",+18.2%,15,-2,"$1,474","$1,223,426",-,10
42,37,Just Getting Started,BG,"$15,273",-30.9%,15,-33,"$1,018","$6,036,997",$22,4
43,51,The Other Side of Hope,Jan.,"$14,076",+183.1%,6,+2,"$2,346","$140,581",-,5
44,35,Happy End,SPC,"$13,799",-40.2%,3,-,"$4,600","$58,458",-,2
45,47,Victoria and Abdul,Focus,"$13,470",+103.9%,23,-1,$586,"$22,233,285",-,15
46,49,Faces Places,Cohen,"$11,570",+83.7%,8,+2,"$1,446","$604,764",-,13
47,48,Same Kind of Different as Me,PFR,"$11,545",+82.0%,40,-5,$289,"$6,394,006",-,11
48,41,"Roman J. Israel, Esq.",Sony,"$11,512",-27.5%,33,-16,$349,"$11,851,274",$22,7
49,28,The Polar Express (2017 re-release),WB,"$10,935",-86.2%,-,-,n/a,"$875,150",-,7
50,42,Marshall,ORF,"$10,593",-3.9%,50,-8,$212,"$9,468,318",$12,12
51,N,In the Fade,Magn.,"$10,455",-,3,-,"$3,485","$16,079",-,1
52,45,Big Sonia,Argo.,"$9,857",+25.1%,1,-2,"$9,857","$113,604",-,7
53,46,Kingsman: The Golden Circle,Fox,"$8,217",+8.6%,32,-25,$257,"$100,227,039",$104,15
55,50,Island of Lemurs: Madagascar (IMAX),WB,"$6,784",+28.7%,2,+1,"$3,392","$11,062,309",-,196
54,34,A Beautiful Planet,Imax,"$6,784",-71.2%,7,-4,$969,"$12,884,138",-,88
56,54,Hubble 3D,WB,"$6,515",+91.4%,1,-1,"$6,515","$51,975,889",-,407
57,44,1945,Men.,"$5,911",-34.4%,9,+1,$657,"$238,697",-,9
58,-,Spettacolo,Ghop,"$5,439",-,4,-,"$1,360","$27,500",-,13
59,58,Under the Sea 3D,WB,"$5,279",+142.2%,3,-1,"$1,760","$35,676,680",-,464
60,56,The Breadwinner,GK,"$3,661",+22.9%,10,-,$366,"$220,307",-,7
61,-,Wonderstruck,RAtt.,"$3,624",-,10,-,$362,"$1,055,663",-,11
62,62,My Friend Dahmer,FR,"$3,386",+223.1%,2,-1,"$1,693","$1,299,935",-,9
63,-,Quest (2017),FRun,"$2,805",-,2,-,"$1,403","$36,594",-,5
64,43,The Thousand Faces Of Dunjia,WGUSA,"$2,783",-74.6%,2,-2,"$1,392","$121,056",-,3
65,61,God's Own Country,Orion,"$2,586",+36.5%,4,-5,$647,"$305,219",-,10
66,53,Let there be Light,ADC,"$2,416",-32.7%,8,-,$302,"$7,208,088",-,10
67,52,The Lucky Man,Indic.,"$2,254",-54.5%,2,-1,"$1,127","$9,794",-,-45
68,59,Novitiate,SPC,"$1,815",-15.7%,6,-2,$303,"$565,687",-,10
69,60,Thelma,Orch.,"$1,403",-33.0%,6,-3,$234,"$132,011",-,8
70,-,On the Beach at Night Alone,CGld,"$1,318",-,2,-,$659,"$30,413",-,7
71,66,Permanent,Magn.,"$1,032",+166.0%,3,-,$344,"$11,198",-,3
72,67,Journey to the South Pacific,Imax,"$1,005",+198.2%,1,-,"$1,005","$7,620,948",-,214
73,68,The Fencer,CFI,$311,+6.1%,1,-,$311,"$94,157",-,24
74,65,The Paris Opera,FM,$90,-85.1%,1,-1,$90,"$52,626",-,11
