TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
94,109,I Don't Belong Anywhere: The Cinema of Chantal Akerman,Icar.,"$1,528",+233.6%,2,-,$764,"$6,772",-,8
95,95,The Invitation,Drft.,"$1,381",-32.3%,3,-2,$460,"$227,637",-,7
96,78,Los Sures,Osci.,"$1,368",-72.4%,1,-,"$1,368","$76,305",-,6
97,77,Louder than Bombs,Orch.,"$1,314",-76.5%,10,-15,$131,"$161,789",-,7
98,96,My Golden Days,Magn.,"$1,300",-18.9%,4,-1,$325,"$268,548",-,10
99,N,The Other Side,FM,"$1,246",-,1,-,"$1,246","$1,246",-,1
100,98,Neon Bull,KL,"$1,186",-21.9%,3,+1,$395,"$21,248",-,7
101,104,Elstree 1976,FR,"$1,161",+16.1%,2,-1,$581,"$9,431",-,3
102,-,Galapagos (IMAX),Imax,"$1,043",-,4,-,$261,"$18,556,937",-,809
103,97,Krisha,A24,$999,-35.9%,2,-1,$500,"$140,779",-,10
104,94,Chongqing Hot Pot,CL,$966,-57.5%,2,-,$483,"$779,218",-,8
105,-,Of Mind and Music,Mont.,$961,-,1,-,$961,"$15,073",-,13
106,113,Journey to the South Pacific,Imax,$885,+210.5%,3,+2,$295,"$7,128,203",-,124
107,-,Marinoni: The Fire in the Frame,FRun,$788,-,1,-,$788,"$4,696",-,7
108,N,Project Itoh - Harmony,FUN,$760,-,3,-,$253,"$23,248",-,1
109,93,A Bit of Bad Luck,Indic.,$732,-70.5%,1,-1,$732,"$3,960",-,2
110,90,Star Crossed,Indic.,$732,-74.1%,1,-1,$732,"$4,509",-,2
111,-,Space Station 3-D (IMAX),Imax,$647,-,7,-,$92,"$93,200,087",-,707
112,106,Island of Lemurs: Madagascar (IMAX),WB,$581,-29.3%,5,+1,$116,"$10,635,002",-,112
113,-,Take Me to the River (2016),FM,$497,-,1,-,$497,"$27,298",-,8
114,86,Mountains May Depart,KL,$476,-85.7%,1,-1,$476,"$80,244",-,15
115,118,Cemetery of Splendor,Strand,$456,+660.0%,1,-,$456,"$51,070",-,12
116,-,Ran (2016 re-issue),Rialto,$435,-,1,-,$435,"$55,503",-,13
117,111,Ingrid Bergman: In Her Own Words,Rialto,$373,+11.0%,1,-,$373,"$135,163",-,28
118,119,Sworn Virgin,Strand,$356,+691.1%,4,+3,$89,"$4,235",-,5
119,91,Paths of the Soul,Icar.,$344,-87.6%,2,+1,$172,"$7,474",-,2
120,-,Providence,MS,$260,-,1,-,$260,"$8,840",-,10
121,112,The Professor: Tai Chi's Journey West,FRun,$144,-53.4%,1,-,$144,"$2,852",-,3
122,-,Colliding Dreams,ICir,$125,-,2,-,$63,"$76,772",-,9
123,116,Time Renegades,CJ,$40,-70.4%,1,-,$40,"$59,425",-,6
124,117,The Dying of the Light,FRun,$32,-50.0%,1,-,$32,"$3,543",-,7
125,-,Burning Bodhi,Mont.,$5,-,1,-,$5,"$3,208",-,8
