TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
76,70,Phantom Boy,GK,"$3,138",-27.9%,2,+1,"$1,569","$8,907",-,2
77,69,The Wailing (Goksung),WGUSA,"$3,134",-41.7%,3,-2,"$1,045","$757,688",-,10
78,64,"My Love, Don't Cross that River",FM,"$2,877",-62.9%,5,+2,$575,"$55,889",-,6
79,75,Last Cab to Darwin,FRun,"$2,779",-11.2%,3,-,$926,"$25,771",-,7
80,78,The Witness,FR,"$2,662",+13.9%,3,-2,$887,"$136,257",-,8
81,87,Dheepan,IFC,"$2,362",+56.7%,4,-3,$591,"$245,341",-,12
82,72,De Palma,A24,"$1,587",-60.1%,2,-11,$794,"$160,919",-,7
83,77,Saturday's Warrior,Purd.,"$1,442",-43.4%,4,-3,$361,"$673,771",-,17
84,89,Hubble 3D,WB,"$1,231",+15.6%,2,-,$616,"$51,700,288",-,332
85,82,"Hello, My Name is Doris",RAtt.,"$1,147",-43.3%,6,-1,$191,"$14,443,077",-,20
86,101,Viktoria,BWP,"$1,017",+227.0%,1,-,"$1,017","$8,666",-,8
87,85,Raiders!: The Story of the Greatest Fan Film Ever Made,Drft.,$998,-49.4%,4,-5,$250,"$62,945",-,6
88,91,Indian Point,FRun,$868,-1.3%,2,+1,$434,"$6,955",-,3
89,102,The Measure of a Man,KL,$798,+172.4%,2,+1,$399,"$111,604",-,15
90,97,Our Last Tango,Strand,$692,+47.2%,3,-,$231,"$99,928",-,15
91,94,Miles Ahead,SPC,$569,-13.0%,3,-,$190,"$2,610,719",-,17
92,65,Lucha Mexico,KL,$537,-92.6%,1,-24,$537,"$11,056",-,2
93,-,Argentina,FRun,$476,-,1,-,$476,"$14,869",-,6
94,98,Under the Sea 3D,WB,$380,-15.2%,2,-1,$190,"$35,056,875",-,389
95,92,Paths of the Soul,Icar.,$350,-58.7%,1,-,$350,"$22,559",-,11
96,104,The Fallen Idol (2016 re-issue),Rialto,$326,+46.8%,1,-,$326,"$53,635",-,9
97,100,Sweet Bean,KL,$236,-30.8%,1,-,$236,"$78,130",-,19
98,93,Island of Lemurs: Madagascar (IMAX),WB,$224,-72.6%,2,-,$112,"$10,660,239",-,121
99,106,Cosmos,KL,$220,+7.8%,2,+1,$110,"$16,192",-,6
100,86,Kamikaze '89,FM,$140,-91.2%,1,-1,$140,"$13,964",-,7
101,110,Wedding Doll,Strand,$48,-38.5%,1,-,$48,"$56,177",-,15
102,N,News From Planet Mars,KL,$24,-,1,-,$24,$24,-,1
103,90,Neon Bull,KL,$21,-97.9%,2,-,$11,"$26,734",-,16
