TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
39,42,Film Stars Don't Die in Liverpool,SPC,"$115,823",+103.4%,107,+68,"$1,082","$539,277",-,8
40,28,The Commuter,LGF,"$114,800",-80.1%,148,-442,$776,"$35,941,298",-,6
41,N,The Monkey King 3,WGUSA,"$95,577",-,34,-,"$2,811","$95,577",-,1
42,37,A Fantastic Woman,SPC,"$94,282",-13.9%,29,+9,"$3,251","$368,483",-,3
43,36,The Insult,Cohen,"$84,337",-23.4%,43,-7,"$1,961","$623,467",-,6
44,N,Double Lover,Cohen,"$62,995",-,50,-,"$1,260","$82,035",-,1
45,33,Proud Mary,SGem,"$40,738",-82.0%,62,-149,$657,"$20,769,998",$14,6
46,47,A Beautiful Planet,Imax,"$38,434",+50.7%,16,+3,"$2,402","$13,263,517",-,95
47,41,All the Money in the World,TriS,"$37,739",-35.8%,37,-26,"$1,020","$24,956,313",-,8
48,N,The Party (2017),RAtt.,"$37,396",-,3,-,"$12,465","$37,396",-,1
49,96,1945,Men.,"$32,556","+6,977.4%",7,+6,"$4,651","$312,108",-,16
50,N,Detective K: Secret of the Living Dead,WGUSA,"$30,288",-,9,-,"$3,365","$30,288",-,1
51,N,Loveless (2018),SPC,"$30,222",-,3,-,"$10,074","$47,263",-,1
52,43,Murder on the Orient Express (2017),Fox,"$27,412",-44.8%,51,-43,$537,"$102,783,519",$55,15
53,38,But Deliver Us from Evil,Indic.,"$23,296",-76.6%,112,-135,$208,"$161,369",-,2
54,45,The Florida Project,A24,"$19,567",-36.2%,23,-9,$851,"$5,828,123",-,20
55,N,Nostalgia,BST,"$15,955",-,3,-,"$5,318","$15,955",-,1
56,55,First We Take Brooklyn,ZP,"$15,090",-4.8%,4,-1,"$3,773","$35,517",-,2
57,46,The Disaster Artist,A24,"$14,358",-50.1%,23,-8,$624,"$21,094,964",-,12
58,57,Happy End,SPC,"$10,078",-34.6%,16,-4,$630,"$262,932",-,9
59,49,In the Fade,Magn.,"$9,195",-60.0%,20,-6,$460,"$269,055",-,8
60,60,The Square,Magn.,"$8,442",-27.0%,9,-2,$938,"$1,459,975",-,17
61,59,Golden Exits,VE,"$8,416",-28.2%,11,+10,$765,"$25,695",-,2
62,40,Bilal: A New Breed of Hero,VE,"$8,202",-88.9%,16,-74,$513,"$484,851",-,3
63,68,Island of Lemurs: Madagascar (IMAX),WB,"$7,584",+41.2%,5,-,"$1,517","$11,139,990",-,203
64,73,Under the Sea 3D,WB,"$7,461",+151.1%,6,-1,"$1,244","$35,718,738",-,471
65,64,The Female Brain,IFC,"$6,858",-0.4%,26,+24,$264,"$16,273",-,2
66,N,Western,CGld,"$6,688",-,1,-,"$6,688","$6,688",-,1
67,44,Bomb City,Grav.,"$6,672",-78.5%,3,-14,"$2,224","$47,850",-,2
68,65,Deep Sea 3D (IMAX),WB,"$6,515",+6.4%,3,-,"$2,172","$46,293,049",-,604
69,66,Have a Nice Day,Strand,"$6,228",+6.0%,8,+4,$779,"$51,335",-,4
70,N,The Boy Downstairs,FR,"$5,995",-,1,-,"$5,995","$5,995",-,1
71,52,Mary and the Witch's Flower,GK,"$5,620",-73.7%,3,-12,"$1,873","$1,951,060",-,5
72,N,Mind Game (2017 re-release),GK,"$5,609",-,7,-,$801,"$5,609",-,1
73,N,Tehran Taboo,KL,"$4,962",-,1,-,"$4,962","$16,006",-,1
74,N,The Wedding Party 2: Destination Dubai,IronFlix,"$4,905",-,2,-,"$2,453","$7,445",-,1
75,51,Faces Places,Cohen,"$4,024",-81.3%,13,-1,$310,"$830,522",-,20
76,71,Hubble 3D,WB,"$3,940",-2.0%,4,-,$985,"$52,026,437",-,414
77,62,The Breadwinner,GK,"$3,758",-53.4%,16,+6,$235,"$297,693",-,14
78,54,Along with the Gods: The Two Worlds,WGUSA,"$3,288",-80.3%,3,-,"$1,096","$1,904,548",-,9
79,76,Jane (2017),Abr.,"$3,178",+46.8%,3,-,"$1,059","$1,694,407",-,18
80,77,In Between,FM,"$3,023",+41.1%,4,+1,$756,"$58,258",-,7
81,79,The Final Year,Magn.,"$2,558",+37.7%,8,+5,$320,"$186,389",-,5
82,-,Big Sonia,Argo.,"$2,381",-,1,-,"$2,381","$177,308",-,14
83,-,Birdboy: The Forgotten Children,GK,"$1,971",-,2,-,$986,"$38,338",-,10
84,81,Born to Be Wild (IMAX),WB,"$1,971",+28.3%,6,-,$329,"$25,640,359",-,359
85,78,Beuys,KL,"$1,546",-23.7%,2,+1,$773,"$47,623",-,5
86,61,Before We Vanish,Super,"$1,232",-87.4%,3,-2,$411,"$31,905",-,3
87,53,Till the End of the World,CL,$835,-95.5%,1,-11,$835,"$118,215",-,3
88,80,Tom of Finland,KL,$675,-61.6%,1,-1,$675,"$361,507",-,19
89,97,Please Stand By,Magn.,$670,+63.4%,1,-,$670,"$9,269",-,4
90,86,Wastelander,Indic.,$608,-39.3%,1,-1,$608,"$57,425",-,6
91,90,The Lucky Man,Indic.,$604,-17.0%,1,-,$604,"$23,989",-,-29
92,89,Ridge Runners,Indic.,$578,-20.8%,1,-1,$578,"$25,129",-,5
93,99,Vazante,MBox,$569,+184.5%,2,-,$285,"$18,465",-,6
94,75,"Roman J. Israel, Esq.",Sony,$545,-75.0%,3,-3,$182,"$11,962,424",$22,14
95,-,To the Arctic (IMAX),WB,$396,-,1,-,$396,"$14,521,061",-,281
96,93,The Sacrifice (2017 re-release),KL,$380,-30.1%,1,-,$380,"$52,742",-,18
97,92,God's Own Country,Orion,$315,-49.3%,1,-,$315,"$332,719",-,17
98,94,BPM (Beats Per Minute),Orch.,$243,-55.2%,2,-,$122,"$111,713",-,18
99,-,Ichi The Killer (2017 re-release),WGUSA,$73,-,1,-,$73,"$12,009",-,15
100,-,Thelma,Orch.,$61,-,1,-,$61,"$146,188",-,15
