TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
61,N,Woodshock,A24,"$12,247",-,3,-,"$4,082","$12,247",-,1
62,75,Manolo: The Boy Who Made Shoes for Lizards,MBox,"$11,169",+36.4%,11,+8,"$1,015","$25,145",-,2
63,57,The Force (2017),KL,"$11,136",-40.9%,5,+1,"$2,227","$48,867",-,11
64,N,Unrest,INDEP,"$10,607",-,1,-,"$10,607","$10,607",-,1
65,74,Lady Macbeth,RAtt.,"$10,125",+17.5%,14,-8,$723,"$1,122,843",-,11
66,90,School Life,Magn.,"$9,673",+134.7%,13,+10,$744,"$19,671",-,3
67,52,A Taxi Driver,WGUSA,"$9,377",-59.6%,7,-7,"$1,340","$1,517,802",-,7
68,53,Detroit,Annapurna,"$9,047",-60.4%,44,-47,$206,"$16,774,847",$34,9
69,58,Memoir of a Murderer,WGUSA,"$8,724",-53.2%,6,-,"$1,454","$80,665",-,3
70,80,Island of Lemurs: Madagascar (IMAX),WB,"$8,199",+13.9%,3,-,"$2,733","$10,906,966",-,182
71,N,The King's Choice,Gold.,"$7,850",-,2,-,"$3,925","$7,850",-,1
72,68,Step (2017),FoxS,"$7,193",-33.3%,12,-3,$599,"$1,128,379",-,8
73,118,The Last Dalai Lama?,Mats.,"$7,139",+653.9%,18,+10,$397,"$102,387",-,12
74,N,Bobbi Jene,Osci.,"$7,035",-,1,-,"$7,035","$7,035",-,1
75,64,Marjorie Prime,FR,"$6,419",-44.0%,7,-3,$917,"$160,047",-,6
76,61,Rumble: The Indians Who Rocked The World,KL,"$6,250",-50.8%,12,-2,$521,"$192,195",-,19
77,N,Ribbons,Indic.,"$5,715",-,5,-,"$1,143","$5,715",-,1
78,60,Patti Cake$,FoxS,"$5,557",-64.9%,11,-35,$505,"$790,620",-,6
79,88,Journey to the South Pacific,Imax,"$5,419",+29.1%,2,-,"$2,710","$7,557,354",-,200
80,95,Whose Streets?,Magn.,"$4,635",+62.7%,11,+1,$421,"$174,197",-,7
81,134,Walk With Me,Gathr,"$4,121","+1,321.0%",34,-15,$121,"$222,127",-,7
82,102,Trophy,Orch.,"$4,108",+104.3%,19,+17,$216,"$11,581",-,3
83,70,The Women's Balcony,Men.,"$3,829",-62.4%,6,-5,$638,"$1,180,968",-,30
84,78,The Adventurers,WGUSA,"$3,596",-53.1%,2,-1,"$1,798","$214,502",-,6
85,84,The Fencer,CFI,"$3,408",-28.2%,4,-,$852,"$83,849",-,10
86,N,Last Rampage,EpicPics,"$3,054",-,18,-,$170,"$3,054",-,1
87,N,Elizabeth Blue,Global Digit,"$2,948",-,10,-,$295,"$2,948",-,1
88,65,Napping Princess,GK,"$2,945",-73.7%,10,-12,$295,"$39,029",-,3
89,82,The Nile Hilton Incident,Strand,"$2,855",-48.6%,3,-2,$952,"$75,696",-,7
90,76,Wolf Warrior 2,HC,"$2,670",-66.5%,3,-3,$890,"$2,718,331",$30.1,9
91,79,Beatriz At Dinner,RAtt.,"$2,639",-63.6%,9,-3,$293,"$7,108,547",-,16
92,99,Under the Sea 3D,WB,"$2,615",+13.6%,3,-,$872,"$35,625,241",-,450
93,92,Born to Be Wild (IMAX),WB,"$2,434",-33.4%,7,-,$348,"$25,545,476",-,338
94,87,A Ghost Story,A24,"$2,277",-46.9%,5,-8,$455,"$1,594,798",$0.1,12
95,71,May It Last: A Portrait Of The Avett Brothers,Osci.,"$2,089",-78.3%,3,-5,$696,"$688,801",-,2
96,N,Thirst Street,Gold.,"$1,737",-,1,-,"$1,737","$1,737",-,1
97,126,Paris Can Wait,SPC,"$1,588",+114.6%,1,-3,"$1,588","$5,617,321",-,20
98,128,Il Boom (2017 re-release),Rialto,"$1,518",+130.0%,1,-,"$1,518","$50,924",-,15
99,-,L'important C'est D'aimer (2017 Re-Release),Rialto,"$1,468",-,2,-,$734,"$18,444",-,11
100,98,"Love, Kennedy",Purd.,"$1,429",-44.4%,2,-4,$715,"$402,207",-,17
101,91,Sidemen: Long Road to Glory,Abr.,"$1,412",-61.7%,4,-2,$353,"$31,399",-,6
102,114,Spettacolo,Ghop,"$1,371",+1.3%,3,+2,$457,"$12,069",-,3
103,81,Crown Heights,IFC,"$1,314",-78.6%,5,-19,$263,"$236,439",-,6
104,89,Brigsby Bear,SPC,"$1,245",-70.1%,6,-8,$208,"$526,691",-,9
105,110,Paradise Club,Indic.,"$1,232",-21.3%,2,-,$616,"$6,942",-,3
106,129,"We Love You, Sally Carmichael!",Purd.,"$1,087",+66.2%,2,-2,$544,"$111,881",-,8
107,73,Twenty Two,CL,"$1,027",-88.2%,2,-8,$514,"$46,796",-,3
108,83,The Only Living Boy in New York,RAtt.,$960,-80.4%,6,-8,$160,"$622,999",-,7
109,130,Man from Outerspace,Indic.,$855,+36.8%,2,-,$428,"$5,130",-,3
110,123,30 Years of Garbage: The Garbage Pail Kids Story,Indic.,$796,-2.2%,2,-,$398,"$17,726",-,7
111,119,Dawson City: Frozen Time,KL,$758,-19.2%,3,-,$253,"$120,635",-,52
112,131,Simple Creature,Indic.,$749,+24.8%,2,-,$375,"$20,853",-,8
113,-,Deep Sea 3D (IMAX),WB,$725,-,3,-,$242,"$46,262,620",-,589
114,113,Moka,FM,$714,-51.7%,2,-2,$357,"$126,342",-,15
115,86,Landline,Magn.,$637,-85.9%,4,-7,$159,"$940,651",-,10
116,94,Time to Die,FM,$614,-82.0%,2,+1,$307,"$8,081",-,2
117,-,Le Trou (2017 re-release),Rialto,$576,-,1,-,$576,"$33,763",-,13
118,-,Machines,KL,$558,-,1,-,$558,"$7,582",-,4
119,112,The Boss Baby,Fox,$524,-64.8%,5,-8,$105,"$174,980,616",-,26
120,111,I am the Blues,FM,$498,-67.8%,1,-1,$498,"$36,483",-,11
121,124,The Challenge (2017),KL,$467,-40.6%,1,-,$467,"$5,966",-,3
122,116,The Girl Without Hands,GK,$460,-58.6%,7,+2,$66,"$21,787",-,10
123,100,The Hero,Orch.,$305,-86.3%,1,-7,$305,"$4,075,800",-,16
124,104,Lemon,Magn.,$251,-86.6%,3,-1,$84,"$28,280",-,6
125,-,Dalida,UTMW,$213,-,1,-,$213,"$3,465",-,5
126,132,Harold and Lillian: A Hollywood Love Story,Zeit.,$211,-41.4%,1,-,$211,"$78,066",-,22
127,122,After Love,Distrib.,$192,-76.7%,1,-,$192,"$13,621",-,7
128,120,13 Minutes,SPC,$176,-81.0%,1,-3,$176,"$160,083",-,13
129,141,Hubble 3D,WB,$154,+77.0%,1,-1,$154,"$51,871,619",-,393
130,103,Abracadabra,Sony,$122,-93.7%,3,-7,$41,"$3,300",-,2
131,140,Red Christmas,Artsploitati,$46,-56.6%,1,-,$46,"$1,407",-,5
