TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
74,67,Standing Tall (La tete haute),Cohen,"$5,724",-23.6%,2,-,"$2,862","$17,146",-,2
75,64,"Kill Me, Deadly",Indic.,"$5,124",-55.8%,1,-1,"$5,124","$19,092",-,2
76,80,Under the Sea 3D,WB,"$5,028",+13.2%,5,-1,"$1,006","$34,957,860",-,366
77,66,No Home Movie,Icar.,"$4,879",-40.1%,4,+1,"$1,220","$16,400",-,8
78,N,The Channel,Indic.,"$4,214",-,1,-,"$4,214","$4,214",-,1
79,71,Only Yesterday (2016 re-release),GK,"$3,678",-33.1%,12,-1,$307,"$447,395",-,15
80,73,Valley of Love,Strand,"$3,553",-30.0%,5,+2,$711,"$25,221",-,3
81,74,Sold,Mats.,"$3,162",-37.6%,3,+2,"$1,054","$10,529",-,2
82,78,Rams (Hrútar),Cohen,"$2,897",-34.9%,4,-2,$724,"$141,922",-,10
83,99,River of Fundament,ICir,"$2,879",+357.0%,2,+1,"$1,440","$34,600",-,19
84,85,Island of Lemurs: Madagascar (IMAX),WB,"$2,713",+22.3%,3,-3,$904,"$10,595,411",-,106
85,75,Son of Saul,SPC,"$2,630",-46.6%,13,-3,$202,"$1,763,677",-,17
86,80,Room,A24,"$2,138",-51.2%,4,-10,$535,"$14,668,206",-,26
87,83,Mustang,Cohen,"$2,078",-17.7%,7,-,$297,"$835,318",-,21
88,68,Spirits' Homecoming,PM&E,"$1,912",-74.0%,3,-1,$637,"$125,616",-,5
89,82,Cemetery of Splendor,Strand,"$1,771",-50.9%,6,-,$295,"$45,699",-,6
90,-,Love Thy Nature,ITL,"$1,643",-,1,-,"$1,643","$18,567",-,13
91,84,Mountains May Depart,KL,"$1,368",-44.7%,5,-1,$274,"$62,411",-,9
92,87,To the Arctic (IMAX),WB,"$1,328",-19.1%,1,-,"$1,328","$14,434,687",-,195
93,69,Take Me to the River (2016),FM,"$1,316",-81.4%,3,-7,$439,"$21,016",-,4
94,88,Songs My Brothers Taught Me,KL,"$1,236",-18.1%,3,-,$412,"$27,417",-,6
95,-,Galapagos (IMAX),Imax,"$1,128",-,2,-,$564,"$18,542,227",-,799
96,89,The Dog Wedding,25th Frame,"$1,068",-16.8%,1,-,"$1,068","$27,895",-,5
97,94,Lolo,FR,"$1,059",+6.9%,3,-1,$353,"$17,938",-,5
98,N,The Dying of the Light,FRun,$996,-,1,-,$996,"$2,302",-,1
99,76,Born to Be Wild (IMAX),WB,$913,-81.1%,4,-2,$228,"$24,567,030",-,253
100,105,The Wave,Magn.,$901,+95.4%,3,+1,$300,"$166,091",-,6
101,98,The Program (2016),EOne,$896,+37.2%,1,-,$896,"$11,844",-,4
102,90,A War,Magn.,$755,-37.3%,4,-2,$189,"$118,960",-,9
103,91,Deep Sea 3D (IMAX),WB,$741,-32.9%,2,+1,$371,"$46,184,452",-,496
104,106,I Don't Belong Anywhere: The Cinema of Chantal Akerman,Icar.,$721,+85.3%,1,-1,$721,"$1,847",-,2
105,-,Space Station 3-D (IMAX),Imax,$670,-,4,-,$168,"$93,175,350",-,699
106,-,"Rabin, the Last Day",KL,$539,-,1,-,$539,"$26,972",-,10
107,92,Janis: Little Girl Blue,FR,$518,-50.9%,1,-,$518,"$402,249",-,20
108,109,Theeb,FM,$491,+64.8%,1,-,$491,"$282,152",-,23
109,101,River of Grass,Osci.,$480,-17.0%,1,-1,$480,"$8,534",-,5
110,97,Journey to the South Pacific,Imax,$446,-34.5%,3,+1,$149,"$7,117,505",-,112
111,104,Marinoni: The Fire in the Frame,FRun,$436,-10.7%,1,-1,$436,"$1,778",-,2
112,-,Aferim!,BWP,$381,-,1,-,$381,"$98,328",-,12
113,112,In the Shadow of Women,Distrib.,$278,+231.0%,1,-,$278,"$50,291",-,13
114,107,Eisenstein in Guanajuato,Strand,$274,-23.5%,1,-1,$274,"$34,172",-,10
115,111,Creative Control,Magn.,$176,+95.6%,1,-,$176,"$62,206",-,5
116,103,The Bronze,SPC,$145,-71.6%,2,-2,$73,"$615,281",-,4
117,93,Ingrid Bergman: In Her Own Words,Rialto,$136,-86.9%,1,-1,$136,"$132,830",-,22
118,N,Memoria,Mont.,$47,-,1,-,$47,$47,-,1
119,113,Burning Bodhi,Mont.,$30,-18.9%,1,-,$30,"$2,400",-,4
