TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
48,42,Breathe (2017),BST,"$39,748",-29.4%,58,-90,$685,"$412,149",-,4
49,N,My Friend Dahmer,FR,"$35,545",-,4,-,"$8,886","$35,545",-,1
50,49,War for the Planet of the Apes,Fox,"$25,234",-27.8%,46,-12,$549,"$146,834,184",$150,17
51,62,A Beautiful Planet,Imax,"$25,105",+47.9%,14,-4,"$1,793","$12,532,242",-,80
52,35,Mark Felt: The Man Who Brought Down the White House,SPC,"$24,399",-73.1%,44,-140,$555,"$731,717",-,6
53,58,Tom of Finland,KL,"$23,364",+8.0%,9,+1,"$2,596","$133,939",-,4
54,N,1945,Men.,"$20,365",-,2,-,"$10,183","$26,318",-,1
55,60,God's Own Country,Orion,"$19,123",+7.6%,4,+2,"$4,781","$53,216",-,2
56,46,Home Again,ORF,"$18,281",-54.8%,63,-63,$290,"$27,011,439",$12,9
57,54,A Question Of Faith,PFR,"$15,215",-35.2%,25,-21,$609,"$2,375,861",-,6
58,N,Wait For Your Laugh,Vita.,"$14,946",-,2,-,"$7,473","$14,946",-,1
59,50,The Stray,Purd.,"$13,650",-58.7%,23,-51,$593,"$1,529,315",-,5
60,70,Dina,Orch.,"$13,218",+33.2%,24,+5,$551,"$76,584",-,5
61,51,Til Death Do Us Part,NN,"$12,584",-56.9%,17,-24,$740,"$3,446,207",-,6
62,-,The Fortress,CJ,"$12,552",-,9,-,"$1,395","$252,895",-,5
63,52,Aida's Secrets,MBox,"$12,241",-49.9%,7,-2,"$1,749","$58,452",-,3
64,86,Walk With Me,Gathr,"$11,247",+272.2%,38,+26,$296,"$517,468",-,13
65,88,Dealt,IFC,"$10,797",+265.8%,6,+3,"$1,800","$20,283",-,3
66,43,Professor Marston & the Wonder Women,Annapurna,"$10,423",-81.3%,27,-154,$386,"$1,565,812",-,4
67,63,Stronger,RAtt.,"$10,238",-26.3%,35,-8,$293,"$4,167,981",-,7
68,64,Tragedy Girls,G&S,"$10,062",-19.1%,22,+4,$457,"$46,625",-,3
69,74,BPM (Beats Per Minute),Orch.,"$9,865",+24.7%,5,+1,"$1,973","$38,775",-,3
70,65,Wonder Woman,WB,"$9,443",-22.4%,30,-25,$315,"$412,560,385",$149,23
71,71,Walking Out,IFC,"$9,138",-3.0%,17,-8,$538,"$90,239",-,5
72,N,Gilbert,SD,"$8,362",-,1,-,"$8,362","$8,362",-,1
73,67,Kidnap (2017),Aviron,"$7,763",-32.6%,14,-13,$555,"$30,708,081",$21,14
74,83,Island of Lemurs: Madagascar (IMAX),WB,"$6,865",+54.4%,3,-,"$2,288","$10,966,378",-,188
75,66,City of Rock,WGUSA,"$6,782",-43.5%,3,-1,"$2,261","$303,668",-,5
76,68,Columbus,INDEP,"$5,950",-48.2%,10,-8,$595,"$1,001,381",-,14
77,69,Logan Lucky,BST,"$5,947",-45.7%,23,-22,$259,"$27,778,124",$29,12
78,79,The King's Choice,Gold.,"$5,860",+3.2%,5,-,"$1,172","$107,733",-,7
79,30,All I See is You,ORF,"$5,850",-95.9%,53,-230,$110,"$214,210",$30,2
80,75,The Paris Opera,FM,"$4,547",-41.6%,5,-3,$909,"$36,395",-,3
81,78,Mansfield 66/67,FB,"$4,001",-38.0%,12,+11,$333,"$12,427",-,2
82,123,The Departure,Mats.,"$3,800","+2,416.6%",7,+6,$543,"$15,496",-,4
83,72,Chavela,MBox,"$3,424",-58.4%,4,-5,$856,"$127,041",-,5
84,N,Bad Grandmas,PDF,"$3,380",-,1,-,"$3,380","$3,380",-,1
85,82,Take Every Wave: The Life of Liard Hamilton,IFC,"$2,927",-38.7%,6,-4,$488,"$167,179",-,6
86,-,The Women's Balcony,Men.,"$2,906",-,5,-,$581,"$1,194,092",-,35
87,81,Born to Be Wild (IMAX),WB,"$2,750",-44.4%,8,-2,$344,"$25,586,083",-,344
88,73,78/52: Hitchcock's Shower Scene,IFC,"$2,703",-66.4%,11,-8,$246,"$30,335",-,4
89,59,American Satan,Sumerian,"$2,636",-85.2%,11,-32,$240,"$236,456",-,4
90,76,Chasing the Dragon,WGUSA,"$2,485",-64.8%,1,-1,"$2,485","$451,681",-,6
91,99,Hubble 3D,WB,"$2,360",+59.4%,2,-3,"$1,180","$51,902,525",-,399
92,101,Under the Sea 3D,WB,"$2,300",+58.8%,4,+2,$575,"$35,641,120",-,456
93,N,Frank Serpico,IFC,"$2,283",-,1,-,"$2,283","$4,905",-,1
94,95,Brimstone and Glory,Osci.,"$2,220",+4.5%,4,+3,$555,"$5,468",-,2
95,N,Dreamboat,Strand,"$2,199",-,1,-,"$2,199","$2,199",-,1
96,56,Night of the Living Dead (2017 4k Restoration),Jan.,"$1,837",-91.8%,1,-7,"$1,837","$87,997",-,4
97,-,Just One Drop,Gathr,"$1,677",-,6,-,$280,"$26,084",-,7
98,111,Paradise Club,Indic.,"$1,444",+46.3%,2,+1,$722,"$20,279",-,9
99,-,Space Station 3-D (IMAX),Imax,"$1,314",-,4,-,$329,"$93,301,846",-,796
100,116,Maudie,SPC,"$1,176",+113.8%,3,+1,$392,"$6,169,577",-,30
101,105,Bending the Arc,Abr.,"$1,149",-6.0%,2,-,$575,"$21,907",-,5
102,87,Rat Film,CGld,"$1,127",-62.2%,1,-1,"$1,127","$33,568",-,8
103,114,Ribbons,Indic.,$993,+64.1%,2,+1,$497,"$25,811",-,7
104,108,Inseparables,FM,$937,-13.8%,1,-,$937,"$6,158",-,4
105,104,Man from Outerspace,Indic.,$864,-29.9%,1,-1,$864,"$16,607",-,9
106,-,The Last Dalai Lama?,Mats.,$810,-,1,-,$810,"$138,765",-,18
107,127,Time to Die,FM,$730,"+5,515.4%",1,-,$730,"$12,065",-,8
108,-,Charged,Gathr,$722,-,2,-,$361,"$8,637",-,5
109,97,Felicite,Strand,$669,-60.9%,1,-,$669,"$3,918",-,2
110,-,Bobbi Jene,Osci.,$575,-,1,-,$575,"$18,579",-,6
111,N,Singularity,VE,$533,-,10,-,$53,$533,-,1
112,-,Galapagos (IMAX),Imax,$503,-,1,-,$503,"$18,582,450",-,854
113,120,Paradise (2017),FM,$494,+47.0%,1,-1,$494,"$12,637",-,5
114,80,Friend Request,ENTMP,$483,-91.3%,7,-25,$69,"$3,757,645",$9.9,7
115,84,Viceroy's House,IFC,$456,-89.5%,3,-4,$152,"$1,103,468",-,10
116,-,In Pursuit of Silence,CGld,$394,-,1,-,$394,"$29,834",-,20
117,-,Bad Lucky Goat,FM,$387,-,1,-,$387,"$1,501",-,3
118,118,30 Years of Garbage: The Garbage Pail Kids Story,Indic.,$350,-,1,-,$350,"$26,440",-,13
119,125,Bugs,KL,$319,+896.9%,1,-,$319,"$3,742",-,22
120,122,Dawson City: Frozen Time,KL,$262,-3.0%,1,-,$262,"$130,270",-,58
121,117,Maigret Sets a Trap (2017 re-release),KL,$231,-56.3%,1,-,$231,"$7,644",-,3
122,89,Tulip Fever,Wein.,$229,-91.2%,4,-13,$57,"$2,418,833",-,10
124,106,Rumble: The Indians Who Rocked The World,KL,$177,-85.0%,1,-1,$177,"$213,299",-,25
123,103,The Teacher,FM,$177,-85.8%,2,-,$89,"$62,176",-,10
125,119,Manolo: The Boy Who Made Shoes for Lizards,MBox,$171,-50.0%,1,-,$171,"$57,279",-,8
126,-,The Nile Hilton Incident,Strand,$95,-,1,-,$95,"$80,953",-,12
