TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
43,45,God's Own Country,Orion,"$31,062",-8.1%,12,+1,"$2,589","$207,365",-,5
44,51,The Breadwinner,GK,"$28,676",+64.9%,9,+6,"$3,186","$54,429",-,2
45,52,1945,Men.,"$26,823",+68.1%,5,+2,"$5,365","$114,568",-,4
46,35,LBJ,Electric,"$25,545",-71.8%,33,-102,$774,"$2,419,149",-,4
47,47,A Beautiful Planet,Imax,"$22,556",-8.8%,13,-2,"$1,735","$12,684,961",-,83
48,39,Leap!,Wein.,"$21,807",-52.6%,68,-32,$321,"$21,848,699",-,14
49,44,Battle of the Sexes,FoxS,"$20,526",-41.9%,27,-19,$760,"$12,588,912",-,10
50,71,Big Sonia,Argo.,"$18,698",+325.1%,1,-,"$18,698","$24,695",-,2
51,40,Same Kind of Different as Me,PFR,"$16,211",-63.5%,41,-61,$395,"$6,316,494",-,6
52,46,Spider-Man: Homecoming,Sony,"$16,200",-43.9%,37,-40,$438,"$334,198,153",$175,21
53,48,Faces Places,Cohen,"$14,955",-37.4%,14,+2,"$1,068","$495,746",-,8
54,43,The Emoji Movie,Sony,"$14,599",-59.0%,51,-50,$286,"$86,087,381",$50,18
55,38,Wonderstruck,RAtt.,"$14,520",-74.4%,32,-87,$454,"$1,015,982",-,6
56,41,Goodbye Christopher Robin,FoxS,"$14,048",-67.2%,29,-49,$484,"$1,692,888",-,7
57,59,Thelma,Orch.,"$12,960",+52.1%,12,+9,"$1,080","$41,053",-,3
58,68,Tom of Finland,KL,"$12,248",+121.6%,8,+3,"$1,531","$205,167",-,7
59,49,Human Flow,Magn.,"$11,558",-36.3%,11,-10,"$1,051","$469,584",-,7
60,82,Brimstone and Glory,Osci.,"$9,818",+425.0%,4,-2,"$2,455","$23,924",-,5
61,50,Lucky (2017),Magn.,"$7,965",-55.8%,12,-16,$664,"$938,192",-,9
62,67,Island of Lemurs: Madagascar (IMAX),WB,"$7,846",+36.5%,3,+1,"$2,615","$11,004,550",-,191
63,-,Abracadabra,Sony,"$6,449",-,1,-,"$6,449","$10,984",-,8
64,N,The Passion of Joan of Arc (2017 re-release),Jan.,"$6,408",-,1,-,"$6,408","$6,408",-,1
65,53,Wind River,Wein.,"$6,323",-52.7%,15,-25,$422,"$33,795,194",$11,17
66,62,On the Beach at Night Alone,CGld,"$5,139",-32.3%,2,+1,"$2,570","$19,540",-,2
67,57,The Crime of Monsieur Lange (2017 re-release),Rialto,"$5,122",-46.8%,2,+1,"$2,561","$23,787",-,2
68,78,Hubble 3D,WB,"$4,692",+54.5%,3,-,"$1,564","$51,927,403",-,402
69,65,The Stray,Purd.,"$4,082",-38.1%,8,-11,$510,"$1,572,875",-,8
70,55,Paradise (2017) [Canada],CARUSEL,"$3,913",-67.0%,5,+1,$783,"$20,165",-,2
71,60,Stronger,RAtt.,"$3,684",-55.0%,8,-6,$461,"$4,209,499",-,10
72,64,Blade of the Immortal,Magn.,"$3,253",-53.1%,11,-1,$296,"$126,592",-,4
73,77,Song of Granite,Osci.,"$3,246",+4.8%,1,-,"$3,246","$8,310",-,2
74,109,Chavela,MBox,"$3,073","+1,009.4%",2,-,"$1,537","$136,540",-,8
75,70,Breathe (2017),BST,"$3,034",-38.0%,2,-17,"$1,517","$482,428",-,7
76,-,Spettacolo,Ghop,"$2,839",-,5,-,$568,"$21,507",-,10
77,81,Porto,KL,"$2,631",+25.9%,2,+1,"$1,316","$10,016",-,2
78,76,Rebels on Pointe,Icar.,"$2,238",-31.6%,3,+1,$746,"$8,565",-,2
79,93,The Departure,Mats.,"$2,071",+84.9%,6,+3,$345,"$21,551",-,7
80,63,War for the Planet of the Apes,Fox,"$2,036",-72.8%,15,-5,$136,"$146,878,766",$150,20
81,N,La Belle Noiseuse (re-issue),Cohen,"$1,887",-,1,-,"$1,887","$1,887",-,1
82,-,Singularity,VE,"$1,816",-,75,-,$24,"$2,759",-,4
83,87,Aida's Secrets,MBox,"$1,813",+24.2%,3,-1,$604,"$75,854",-,6
84,83,Under the Sea 3D,WB,"$1,799",-3.0%,4,-1,$450,"$35,651,463",-,459
85,61,BPM (Beats Per Minute),Orch.,"$1,550",-80.8%,7,-13,$221,"$79,207",-,6
86,69,Sweet Virginia,IFC,"$1,513",-70.8%,8,+7,$189,"$8,398",-,2
87,94,Journey to the South Pacific,Imax,"$1,295",+26.1%,2,+1,$648,"$7,615,511",-,209
88,66,Bad Grandmas,PDF,"$1,175",-80.1%,3,-3,$392,"$15,625",-,4
89,89,The Last Dalai Lama?,Mats.,$950,-34.6%,1,-,$950,"$144,934",-,21
90,90,Il Boom (2017 re-release),Rialto,$939,-35.3%,1,-,$939,"$57,308",-,24
91,86,Born to Be Wild (IMAX),WB,$795,-51.2%,4,-1,$199,"$25,596,198",-,347
92,-,Manolo: The Boy Who Made Shoes for Lizards,MBox,$469,-,2,-,$235,"$59,378",-,11
93,74,Mark Felt: The Man Who Brought Down the White House,SPC,$403,-89.9%,1,-3,$403,"$767,945",-,9
94,75,Rumble: The Indians Who Rocked The World,KL,$351,-91.2%,1,-2,$351,"$223,787",-,28
95,95,The Paris Opera,FM,$186,-81.0%,1,-1,$186,"$47,760",-,6
96,-,Man From Earth: Holocene,PDF,$170,-,1,-,$170,"$5,472",-,6
97,-,Mansfield 66/67,FB,$140,-,1,-,$140,"$16,512",-,5
98,106,Friend Request,ENTMP,$87,-75.6%,1,-1,$87,"$3,759,014",$9.9,10
99,-,Felicite,Strand,$41,-,1,-,$41,"$6,722",-,5
