TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
80,58,Double Lover,Cohen,"$3,548",-83.4%,3,-19,"$1,183","$155,046",-,3
81,83,Jane (2017),Abr.,"$3,523",-11.6%,3,-,"$1,174","$1,713,514",-,20
82,N,Chronicle of Anna Magdalena Bach,Ghop,"$3,453",-,2,-,"$1,727","$3,453",-,1
83,74,Island of Lemurs: Madagascar (IMAX),WB,"$3,131",-45.8%,5,-,$626,"$11,158,668",-,205
84,N,American Socialist: The Life & Times of Eugene Victor Debs,FRun,"$2,823",-,1,-,"$2,823","$2,823",-,1
85,70,Happy End,SPC,"$2,776",-60.2%,13,-5,$214,"$285,532",-,11
86,69,Have a Nice Day,Strand,"$2,470",-65.9%,7,-8,$353,"$70,956",-,6
87,78,Western,CGld,"$2,303",-52.4%,3,+2,$768,"$23,025",-,3
88,N,Souvenir,Strand,"$2,267",-,1,-,"$2,267","$2,267",-,1
89,-,Humor Me,Shout!,"$2,204",-,4,-,$551,"$38,419",-,6
90,81,Golden Exits,VE,"$2,200",-50.1%,3,-,$733,"$41,888",-,4
91,79,Tom of Finland,KL,"$2,188",-51.8%,3,+1,$729,"$371,696",-,21
92,80,Hubble 3D,WB,"$1,969",-55.9%,3,-,$656,"$52,043,542",-,416
93,73,Tehran Taboo,KL,"$1,869",-68.9%,2,-1,$935,"$31,601",-,3
94,88,The Breadwinner,GK,"$1,865",-45.0%,6,-10,$311,"$309,736",-,16
95,77,The Cured,IFC,"$1,742",-64.3%,5,+2,$348,"$9,306",-,2
96,-,Keys to the Heart,CJ,"$1,717",-,1,-,"$1,717","$74,236",-,6
97,-,God's Own Country,Orion,"$1,640",-,2,-,$820,"$334,359",-,19
98,-,BPM (Beats Per Minute),Orch.,"$1,580",-,1,-2,"$1,580","$117,484",-,20
99,N,Goldstone,Lightyear,"$1,300",-,1,-,"$1,300","$1,300",-,1
100,92,Big Sonia,Argo.,"$1,075",-61.7%,1,-1,"$1,075","$184,358",-,16
101,-,Before We Vanish,Super,$984,-,2,-,$492,"$36,356",-,5
102,-,Bob Le Flambeur (2017 re-release),Rialto,$870,-,1,-1,$870,"$12,916",-,9
103,-,Wait For Your Laugh,Vita.,$717,-,1,-,$717,"$72,931",-,4
104,-,Space Station 3-D (IMAX),Imax,$688,-,2,-,$344,"$93,317,782",-,815
105,-,Thelma,Orch.,$518,-,1,-,$518,"$146,852",-,17
106,-,In the Intense Now,Icar.,$445,-,1,-,$445,"$15,954",-,5
107,94,Born to Be Wild (IMAX),WB,$406,-83.9%,7,-2,$58,"$25,646,407",-,361
108,76,The Lodgers,EpicPics,$286,-94.3%,2,-15,$143,"$7,236",-,2
109,-,Miss Kiet's Children,Icar.,$285,-,1,-,$285,"$5,302",-,6
110,-,Rat Film,CGld,$256,-,1,-,$256,"$35,195",-,18
111,97,24 Frames,Jan.,$216,-85.6%,1,-,$216,"$27,070",-,5
112,106,Beuys,KL,$150,-25.7%,1,-,$150,"$52,432",-,7
113,107,The Divine Order,Zeit.,$87,-12.1%,1,-,$87,"$72,008",-,19
