TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
76,70,The Wave,Magn.,"$4,235",-66.7%,8,-6,$529,"$162,063",-,4
77,87,Ran (2016 re-issue),Rialto,"$4,220",+8.6%,1,-3,"$4,220","$37,917",-,5
78,74,Mustang,Cohen,"$3,988",-60.5%,7,-6,$570,"$823,381",-,19
79,97,Take Me to the River (2016),FM,"$3,864",+156.1%,2,+1,"$1,932","$6,057",-,2
80,83,Colliding Dreams,ICir,"$3,628",-30.7%,5,-5,$726,"$67,194",-,4
81,58,Creative Control,Magn.,"$3,547",-87.5%,21,-51,$169,"$59,005",-,3
82,76,Trapped (2016),Abr.,"$2,905",-68.9%,5,-1,$581,"$62,536",-,4
83,-,Eisenstein in Guanajuato,Strand,"$2,668",-,1,-,"$2,668","$30,855",-,8
84,68,Papa (Luo shan ji dao dan ji hua),Jampa,"$2,246",-84.7%,1,-19,"$2,246","$23,682",-,2
85,95,To the Arctic (IMAX),WB,"$2,225",+35.3%,1,-1,"$2,225","$14,427,227",-,191
86,91,Island of Lemurs: Madagascar (IMAX),WB,"$1,904",-29.0%,6,-1,$317,"$10,574,987",-,104
87,92,A War,Magn.,"$1,772",-32.0%,3,-4,$591,"$112,159",-,7
88,93,The Monkey King 2 in 3D,CL,"$1,767",-25.7%,1,-,"$1,767","$707,426",-,8
89,94,Janis: Little Girl Blue,FR,"$1,600",-12.0%,1,-,"$1,600","$397,934",-,18
90,89,The Dog Wedding,25th Frame,"$1,500",-50.1%,1,-1,"$1,500","$22,819",-,3
91,67,The Peanuts Movie,Fox,"$1,260",-92.4%,15,-24,$84,"$130,174,897",$99,21
92,86,Sweet Bean,KL,"$1,194",-74.2%,1,-,"$1,194","$9,002",-,2
93,116,Ingrid Bergman: In Her Own Words,Rialto,"$1,074",+294.9%,5,+4,$215,"$129,649",-,20
94,90,Born to Be Wild (IMAX),WB,$838,-71.0%,3,-1,$279,"$24,541,572",-,249
95,N,Miss India America,MarVista,$687,-,3,-,$229,"$1,193",-,1
96,104,Deep Sea 3D (IMAX),WB,$650,-40.5%,5,+1,$130,"$46,179,475",-,492
97,80,The Program (2016),EOne,$472,-91.8%,1,-17,$472,"$9,516",-,2
98,-,Mekong Hotel,Strand,$434,-,3,-,$145,"$2,299",-,3
99,88,The Boy and the Beast,FUN,$399,-88.7%,1,-4,$399,"$490,156",-,4
100,103,Mad Tiger,FM,$389,-65.2%,1,-,$389,"$1,689",-,2
101,105,Heart of a Dog,Abr.,$385,-64.2%,1,-1,$385,"$418,571",-,23
102,-,Songs My Brothers Taught Me,KL,$329,-,1,-,$329,"$23,943",-,4
103,100,River of Grass,Osci.,$295,-77.8%,1,-,$295,"$6,744",-,3
104,117,Jafar Panahi's Taxi,KL,$204,-16.0%,1,-,$204,"$320,813",-,26
